SetProp, 1E050,   -1E050, 1E050, -1E050, 16777215, 16777215, 0, 4
Caption, "L-N Voltage Profile"
ChartCaption, "L-N Voltage Profile"
Xlabel, "Distance (km)"
Ylabel, "p.u. Voltage"
ClickOn
SetProp, 1E050,   -1E050, 1E050, -1E050, 16777215, 16777215, 0, 7
TxtAlign, 1
KeyClass, 1
Line, "Line.fuse(r:p30udt6216-p30udt9851)p30u_69031", "p30udt6216.2", "p30udt6216-p30udt9851x.2", 8832, 2,  0, 8, 7.1995579, 0.4916655, 0.4916655, 1.0209788, 0.4926655, 1.0209788, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udt6216-p30udt9851)", "p30udt6216-p30udt9851x.2", "p30udt9851.2", 8896, 2,  0, 8, 7.1995579, 0.4926655, 0.4926655, 1.0209788, 0.5752153, 1.0209204, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udm49695-p30udt9851lv)", "p30udt9851lv.1.2", "p30udm49695.1.2", 8960, 4,  0, 2, 0.12008886, 0.5752153, 0.5752153, 1.0139754, 0.5948589, 1.0104111, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udm49695-p30udt9851lv)", "p30udt9851lv.1.2", "p30udm49695.1.2", 9088, 4,  0, 2, 0.12008886, 0.5752153, 0.5752153, 1.0147811, 0.5948589, 1.0112269, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udm49695-p30ulv37769)", "p30udm49695.1.2", "p30ulv37769.1.2", 9216, 4,  2, 2, 0.12008886, 0.5948589, 0.5948589, 1.0104111, 0.60402008, 1.0087489, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udm49695-p30ulv37769)", "p30udm49695.1.2", "p30ulv37769.1.2", 9344, 4,  2, 2, 0.12008886, 0.5948589, 0.5948589, 1.0112269, 0.60402008, 1.0095694, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udm49693-p30udt9851lv)", "p30udt9851lv.1.2", "p30udm49693.1.2", 9472, 4,  0, 2, 0.12008886, 0.5752153, 0.5752153, 1.0139754, 0.5948538, 1.0109485, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udm49693-p30udt9851lv)", "p30udt9851lv.1.2", "p30udm49693.1.2", 9600, 4,  0, 2, 0.12008886, 0.5752153, 0.5752153, 1.0147811, 0.5948538, 1.0117631, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udm49693-p30ulv37748)", "p30udm49693.1.2", "p30ulv37748.1.2", 9728, 4,  2, 2, 0.12008886, 0.5948538, 0.5948538, 1.0109485, 0.6064945, 1.0091543, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udm49693-p30ulv37748)", "p30udm49693.1.2", "p30ulv37748.1.2", 9856, 4,  2, 2, 0.12008886, 0.5948538, 0.5948538, 1.0117631, 0.6064945, 1.0099742, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udt9851lv-p30ulv37774)", "p30udt9851lv.1.2", "p30ulv37774.1.2", 9984, 4,  2, 2, 0.12008886, 0.5752153, 0.5752153, 1.0139754, 0.6138185, 1.0129584, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udt9851lv-p30ulv37774)", "p30udt9851lv.1.2", "p30ulv37774.1.2", 10112, 4,  2, 2, 0.12008886, 0.5752153, 0.5752153, 1.0147811, 0.6138185, 1.0137671, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udt9851lv-p30ulv37760)", "p30udt9851lv.1.2", "p30ulv37760.1.2", 10240, 4,  2, 2, 0.12008886, 0.5752153, 0.5752153, 1.0139754, 0.5865587, 1.0131707, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udt9851lv-p30ulv37760)", "p30udt9851lv.1.2", "p30ulv37760.1.2", 10368, 4,  2, 2, 0.12008886, 0.5752153, 0.5752153, 1.0147811, 0.5865587, 1.013979, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udt6216-p30udt9995)", "p30udt6216.1.2.3", "p30udt9995.1.2.3", 10496, 6,  0, 992, 7.1995579, 0.4916655, 0.4916655, 1.0225632, 0.6132505, 1.0205668, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udt6216-p30udt9995)", "p30udt6216.1.2.3", "p30udt9995.1.2.3", 10688, 6,  0, 992, 7.1995579, 0.4916655, 0.4916655, 1.0209788, 0.6132505, 1.0183715, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udt6216-p30udt9995)", "p30udt6216.1.2.3", "p30udt9995.1.2.3", 10880, 6,  0, 992, 7.1995579, 0.4916655, 0.4916655, 1.0243187, 0.6132505, 1.0228477, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udt9995lv-p30ulv38680)", "p30udt9995lv.1.2.3", "p30ulv38680.1.2.3", 11072, 6,  1, 1, 0.27712813, 0.6132505, 0.6132505, 1.0088721, 0.6240772, 1.0085232, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udt9995lv-p30ulv38680)", "p30udt9995lv.1.2.3", "p30ulv38680.1.2.3", 11264, 6,  1, 1, 0.27712813, 0.6132505, 0.6132505, 1.0066508, 0.6240772, 1.0062978, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udt9995lv-p30ulv38680)", "p30udt9995lv.1.2.3", "p30ulv38680.1.2.3", 11456, 6,  1, 1, 0.27712813, 0.6132505, 0.6132505, 1.0111791, 0.6240772, 1.0108301, 16711680, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udt9994-p30udt9995)", "p30udt9995.1.2.3", "p30udt9994.1.2.3", 11648, 6,  0, 991, 7.1995579, 0.6132505, 0.6132505, 1.0205668, 0.7835335, 1.0177912, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udt9994-p30udt9995)", "p30udt9995.1.2.3", "p30udt9994.1.2.3", 11840, 6,  0, 991, 7.1995579, 0.6132505, 0.6132505, 1.0183715, 0.7835335, 1.0147541, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udt9994-p30udt9995)", "p30udt9995.1.2.3", "p30udt9994.1.2.3", 12032, 6,  0, 991, 7.1995579, 0.6132505, 0.6132505, 1.0228477, 0.7835335, 1.0208116, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udt9994lv-p30ulv38677)", "p30udt9994lv.1.2.3", "p30ulv38677.1.2.3", 12224, 6,  1, 1, 0.27712813, 0.7835335, 0.7835335, 1.0058694, 0.78747104, 1.00574, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udt9994lv-p30ulv38677)", "p30udt9994lv.1.2.3", "p30ulv38677.1.2.3", 12416, 6,  1, 1, 0.27712813, 0.7835335, 0.7835335, 1.0027955, 0.78747104, 1.0026641, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udt9994lv-p30ulv38677)", "p30udt9994lv.1.2.3", "p30ulv38677.1.2.3", 12608, 6,  1, 1, 0.27712813, 0.7835335, 0.7835335, 1.0089252, 0.78747104, 1.0087958, 16711680, 2, 2, 0, 0, 0, 16, 1
Line, "Line.fuse(r:p30udt9835-p30udt9994)p30u_69614", "p30udt9994.3", "p30udt9835-p30udt9994xxx.3", 12800, 2,  0, 6, 7.1995579, 0.7835335, 0.7835335, 1.0208116, 0.7845335, 1.0208116, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.padswitch(r:p30udt9835-p30udt9994)p30u_58456", "p30udt9835-p30udt9994xxx.3", "p30udt9835-p30udt9994xx.3", 12864, 2,  0, 6, 7.1995579, 0.7845335, 0.7845335, 1.0208116, 0.7855335, 1.0208116, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udt9835-p30udt9994)", "p30udt9835-p30udt9994xx.3", "p30udt9835-p30udt9994x.3", 12928, 2,  0, 6, 7.1995579, 0.7855335, 0.7855335, 1.0208116, 0.8582659, 1.0207795, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.padswitch(r:p30udt9835-p30udt9994)p30u_58457", "p30udt9835-p30udt9994x.3", "p30udt9835.3", 12992, 2,  0, 6, 7.1995579, 0.8582659, 0.8582659, 1.0207795, 0.8592659, 1.0207795, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udm49657-p30udt9835lv)", "p30udt9835lv.1.2", "p30udm49657.1.2", 13056, 4,  0, 2, 0.12008886, 0.8592659, 0.8592659, 1.0125903, 0.8983653, 1.0065953, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udm49657-p30udt9835lv)", "p30udt9835lv.1.2", "p30udm49657.1.2", 13184, 4,  0, 2, 0.12008886, 0.8592659, 0.8592659, 1.0133997, 0.8983653, 1.0074375, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udm49657-p30ulv38696)", "p30udm49657.1.2", "p30ulv38696.1.2", 13312, 4,  2, 2, 0.12008886, 0.8983653, 0.8983653, 1.0065953, 0.90047551, 1.0062718, 0, 2, 2, 0, 0, 0, 16, 1
